fe_id,control_sample,version,period,estimate,se,lower,upper
19,notyet,rotated,pre,9.04656231803869,10.2844537945449,-11.1109671192694,29.2040917553467
19,notyet,rotated,post,407.315330468471,124.518992506898,163.258105154951,651.372555781991
20,notyet,original,pre,50.0051298164502,38.984516573452,-26.4045226675156,126.414782300416
20,notyet,original,post,357.492079493672,117.266862463077,127.649029066042,587.335129921303
20,notyet,rotated,pre,11.967708491525,9.73308140544119,-7.10913106313971,31.0445480461898
20,notyet,rotated,post,371.756112490519,121.992092191704,132.651611794779,610.86061318626
21,notyet,original,pre,38.6488738961076,41.3522602739515,-42.4015562408374,119.699304033053
21,notyet,original,post,396.212978537817,119.277857144575,162.42837853445,629.997578541184
21,notyet,rotated,pre,9.04579305348444,10.2804940113013,-11.103975208666,29.1955613156349
21,notyet,rotated,post,407.314133853801,124.470577192042,163.351802557399,651.276465150202
22,notyet,original,pre,38.6488525863096,41.3987035226005,-42.4926063179875,119.790311490607
22,notyet,original,post,396.213071625114,119.413365682789,162.162874886847,630.263268363381
22,notyet,rotated,pre,9.04573456409536,10.2920476085722,-11.1266787487062,29.2181478768969
22,notyet,rotated,post,407.314240883444,124.611843121723,163.075028364867,651.553453402022
23,notyet,original,pre,23.4843281475661,37.4687111725701,-49.9543457506712,96.9230020458034
23,notyet,original,post,201.660926718592,69.4017134417445,65.6335683727729,337.688285064411
23,notyet,rotated,pre,2.62971113725995,9.55725124689491,-16.1025013066541,21.361923581174
23,notyet,rotated,post,209.481408097457,76.3094362204137,59.9149131054461,359.047903089468
24,notyet,original,pre,31.0129647191064,40.5272186021523,-48.4203837411121,110.446313179325
24,notyet,original,post,438.753618185081,97.6295914032517,247.399619034708,630.107617335454
24,notyet,rotated,pre,4.43085607744843,10.2951054677736,-15.7475506393878,24.6092627942847
24,notyet,rotated,post,448.721908925703,105.036760172569,242.849858987467,654.593958863938
25,notyet,original,pre,32.1022634792219,40.616032873,-47.5051609518581,111.709687910302
25,notyet,original,post,440.898133619084,97.9071212266614,249.000176014828,632.79609122334
25,notyet,rotated,pre,4.68146450720123,10.3210753827257,-15.5478432429411,24.9107722573436
25,notyet,rotated,post,451.180933233592,105.326949832971,244.740111560969,657.621754906215
26,notyet,original,pre,26.3604051546487,40.5040806350775,-53.0275928901032,105.748403199401
26,notyet,original,post,314.756262856246,93.1046594955018,132.271130245062,497.241395467429
26,notyet,rotated,pre,3.11867499602098,10.2629927523967,-16.9967907986765,23.2341407907185
26,notyet,rotated,post,323.471911665731,100.623921885203,126.249024770734,520.694798560729
27,notyet,original,pre,44.5417484972949,39.6177994485517,-33.1091384218665,122.192635416456
27,notyet,original,post,361.701706675578,117.479253942155,131.442368948954,591.961044402201
27,notyet,rotated,pre,11.2974399337084,9.81627971392732,-7.94246830558917,30.5373481730059
27,notyet,rotated,post,374.168322386923,122.307133049227,134.446341610438,613.890303163407
28,notyet,original,pre,38.65305841432,41.3693444779916,-42.4308567625434,119.736973591183
28,notyet,original,post,396.212845093978,119.326879533092,162.332161209119,630.093528978838
28,notyet,rotated,pre,9.04654503569758,10.2847061723753,-11.111479062158,29.2045691335531
28,notyet,rotated,post,407.315287610962,124.521668946852,163.252816475132,651.377758746792
29,notyet,original,pre,38.6520174328097,41.4156629463535,-42.5226819420432,119.826716807663
29,notyet,original,post,396.212850022773,119.462328655141,162.066685858698,630.359014186849
29,notyet,rotated,pre,9.04630106329856,10.2962338905804,-11.1343173622391,29.2269194888362
29,notyet,rotated,post,407.31499366134,124.662954036317,162.975603750158,651.654383572521
30,notyet,original,pre,38.6488118840934,41.3999208237843,-42.4950329305237,119.792656698711
30,notyet,original,post,396.21301138973,119.417468746682,162.154772646233,630.271250133226
30,notyet,rotated,pre,9.04571276904494,10.2923258917378,-11.1272459787611,29.218671516851
30,notyet,rotated,post,407.314173557873,124.616009439574,163.066795056308,651.561552059438
31,notyet,original,pre,33.2986055747801,40.6130582675751,-46.3029886296672,112.900199779227
31,notyet,original,post,440.911049049388,97.8231686572982,249.177638481083,632.644459617692
31,notyet,rotated,pre,4.70576967233627,10.3160849617526,-15.5137568526988,24.9252961973714
31,notyet,rotated,post,451.633362512804,105.238875954977,245.365165641049,657.901559384559
32,notyet,original,pre,38.6519510370086,41.4167272628231,-42.5248343981247,119.828736472142
32,notyet,original,post,396.212829769387,119.466898289119,162.057709122714,630.367950416061
32,notyet,rotated,pre,9.04627527717061,10.2964982950043,-11.1348613810378,29.227411935379
32,notyet,rotated,post,407.314958179327,124.66750420724,162.966649933136,651.663266425518
