fe_id,control_sample,version,period,estimate,se,lower,upper
10,both,original,pre,1.52374836473465,5.24446350448622,-8.75540010405833,11.8028968335276
10,both,original,post,13.8754060745196,5.5218309382987,3.05261743545414,24.6981947135851
10,both,rotated,pre,0.815765780317966,1.28958047658992,-1.71181195379827,3.3433435144342
10,both,rotated,post,14.7249851758196,9.23796779315719,-3.38143169876847,32.8314020504077
11,both,original,pre,3.67340385820087,6.94886724742652,-9.94637594675511,17.2931836631569
11,both,original,post,49.1324580618045,6.45363115736636,36.4833409933665,61.7815751302426
11,both,rotated,pre,3.95217865926473,1.59003034615018,0.835719180810369,7.06863813771908
11,both,rotated,post,48.7979283005279,11.5873414757242,26.0867390081085,71.5091175929473
12,both,original,pre,-51.8664715591039,8.30426695433876,-68.1428347896079,-35.5901083286
12,both,original,post,-19.9525777631502,6.36612944920204,-32.4301914835862,-7.47496404271415
12,both,rotated,pre,-2.14043942283929,1.49864138433282,-5.07777653613162,0.796897690453042
12,both,rotated,post,-79.6238163266677,14.3993228664334,-107.846489144877,-51.4011435084583
13,both,original,pre,0.855211533155869,5.38014836787816,-9.68987926788532,11.4003023341971
13,both,original,post,14.3141498085118,5.62144108103563,3.296125289682,25.3321743273417
13,both,rotated,pre,1.19684081897016,1.30905618134247,-1.36890929646108,3.7625909344014
13,both,rotated,post,13.9041946655347,9.49578534930622,-4.70754461910551,32.5159339501749
14,both,original,pre,12.2817555990289,6.48335450290589,-0.425619226666658,24.9891304247244
14,both,original,post,21.5377531696621,6.0011776690822,9.77544493826096,33.3000614010632
14,both,rotated,pre,3.94419101925211,1.68588010211972,0.639866019097455,7.24851601940677
14,both,rotated,post,31.5428306653942,11.2344636962367,9.52328182077024,53.5623795100181
15,both,original,pre,0.781335943176703,5.35993925715276,-9.72414500084271,11.2868168871961
15,both,original,post,14.3183111889328,5.6014797415729,3.33941089544994,25.2972114824157
15,both,rotated,pre,1.17741060156661,1.30476673940185,-1.37993220766101,3.73475341079423
15,both,rotated,post,13.8430215988649,9.44899458257331,-4.67700778297876,32.3630509807086
16,both,original,pre,0.781335990988227,5.35994760316846,-9.72416131122194,11.2868332931984
16,both,original,post,14.3183112546344,5.60149961113876,3.33937201680246,25.2972504924664
16,both,rotated,pre,1.17741061036535,1.3047690359829,-1.37993670016114,3.73475792089183
16,both,rotated,post,13.8430217113819,9.44901318605539,-4.67704413328666,32.3630875560504
17,both,original,pre,6.88608500015174,5.9276808096502,-4.73216938676266,18.5043393870661
17,both,original,post,46.3607063544508,6.12034915822464,34.3648220043305,58.3565907045712
17,both,rotated,pre,4.2908642195087,1.50276848033411,1.34543799805384,7.23629044096356
17,both,rotated,post,49.4749712912225,10.1616817191451,29.558075121698,69.3918674607469
18,both,original,pre,-30.2635178378395,6.91059254486259,-43.8082792257702,-16.7187564499089
18,both,original,post,-3.87506549942971,5.82466067854514,-15.2914004293782,7.54126943051876
18,both,rotated,pre,0.474532613673325,1.49686163601787,-2.45931619292171,3.40838142026836
18,both,rotated,post,-40.7607260412452,11.8222405365878,-63.9323174929573,-17.5891345895331
19,both,original,pre,1.52731540224201,5.24444023577857,-8.75178745988398,11.806418264368
19,both,original,post,13.8799785991508,5.52191055709443,3.05703390724577,24.7029232910559
19,both,rotated,pre,0.81660220607032,1.28957358723284,-1.71096202490605,3.34416643704669
19,both,rotated,post,14.7328344345569,9.23797193643427,-3.37359056085429,32.8392594299681
20,both,original,pre,16.019262627663,6.08217860100446,4.09819256969423,27.9403326856317
20,both,original,post,25.2152504872817,5.7790318426202,13.8883480757461,36.5421528988173
20,both,rotated,pre,5.37840259913122,1.52260503942252,2.39409672186308,8.36270847639936
20,both,rotated,post,37.9842825215198,10.6718403809204,17.0674753749157,58.9010896681239
21,both,original,pre,1.52372366363831,5.24443057831432,-8.75536026985775,11.8028075971344
21,both,original,post,13.87543438894,5.52181260812763,3.05268167700982,24.6981871008701
21,both,rotated,pre,0.815759993364557,1.28956864984933,-1.71179456034014,3.34331454706925
21,both,rotated,post,14.7249907932685,9.23785461176669,-3.38120424579425,32.8311858323312
